,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track_title,album_title,album_artist,track_number,total_tracks,order,song_timbre,song_timbre_start,song_timbre_end,loudness_start,loudness_end
1317,0,0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,1ZHYJ2Wwgxes4m8Ba88PeK,378893,5,Monster,My Beautiful Dark Twisted Fantasy,Kanye West,6,13,0.461538462,0.2853037050508608,0.2816352485520024,0.4780981183001354,-30.7699,-54.4
1318,0,0.64,0.754,1,-5.873,0,0.283,0.255,0.0,0.63,0.584,87.15,6K07Ahf6V7CAQn0ikrOztl,397667,4,So Appalled,My Beautiful Dark Twisted Fantasy,Kanye West,7,13,0.538461538,0.2301967663832352,0.39628491043289904,0.3668607004567036,-23.658636363636365,-57.71
1319,0,0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082,1UGD3lW3tDmgZfAVDh6w7r,351947,4,Devil In A New Dress,My Beautiful Dark Twisted Fantasy,Kanye West,8,13,0.615384615,0.21845828674910658,0.2807725224529194,1.0,-16.873555555555555,-1.534
1320,0,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,3DK6m7It6Pw857FcQftMds,547733,4,Runaway,My Beautiful Dark Twisted Fantasy,Kanye West,9,13,0.692307692,0.3916511661464168,0.4963660751692541,0.790115246332979,-10.919571428571428,-4.79
1321,0,0.449,0.813,8,-5.478,1,0.129,0.00142,0.000172,0.106,0.452,177.962,3rCNmRonlHN1TXQLcG3dSk,327787,4,Hell Of A Life,My Beautiful Dark Twisted Fantasy,Kanye West,10,13,0.769230769,0.3258448192825096,0.6721837537699815,0.40691239221414266,-30.015,-54.832
1322,0,0.419,0.581,10,-5.964,0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,4EndPA8b6FDWYp1RgsnLEB,469867,1,Blame Game,My Beautiful Dark Twisted Fantasy,Kanye West,11,13,0.846153846,0.250144016364217,0.3986069039245337,0.4957771665176192,-30.636249999999997,-57.203
1323,0,0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,2Im64pIz6m0EJKdUe6eZ8r,256587,4,Lost In The World,My Beautiful Dark Twisted Fantasy,Kanye West,12,13,0.923076923,0.32868550292848336,0.2333110013244065,0.37324323038261,-38.11483333333334,-54.096
1324,0,0.677,0.842,1,-6.111,1,0.36,0.228,0.000684,0.856,0.595,116.166,4e5IPJxSGVWPsaxQzdRseN,98200,4,Who Will Survive In America,My Beautiful Dark Twisted Fantasy,Kanye West,13,13,1.0,0.32926765455106016,0.7884232366210585,0.6668263271903426,-34.70333333333333,-37.759
1325,0,0.579,0.564,5,-5.834,1,0.0459,0.274,0.0,0.205,0.396,87.915,5X1YAG6achNpwegOnpSpW4,280760,4,Dark Fantasy - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,1,13,0.076923077,0.31799377044318966,0.6434127064161591,0.9469630156388686,-53.06716666666667,-37.147
1326,0,0.604,0.723,6,-3.57,0,0.0314,0.0227,0.000217,0.242,0.134,92.015,6AIZHjujMcYXIZB83K9PvP,357653,4,Gorgeous - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,2,13,0.153846154,0.6943501441118358,0.381303098438043,0.15270030707205706,-40.152874999999995,-42.982
1327,0,0.534,0.925,0,-4.945,0,0.14,0.0138,0.0,0.709,0.557,154.072,76mzio0HuYMaCfIDd5EU1w,292093,4,POWER - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,3,13,0.230769231,0.2237672532870735,0.45191954869555206,1.0000000000000002,-40.07988888888889,-10.4
1328,0,0.398,0.0785,10,-16.577,0,0.0402,0.903,0.524,0.135,0.522,113.062,3htSLs0ybihAinToA4qeg7,62267,3,All Of The Lights (Interlude) - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,4,13,0.307692308,0.20994738479573438,0.5231520913584142,0.40461476019560594,-34.8252,-53.374
1329,0,0.547,0.794,1,-3.28,1,0.0596,0.0632,4.88e-05,0.196,0.243,142.138,7zbDSQelDmlaEhUDnLMViZ,299600,4,All Of The Lights - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,5,13,0.384615385,0.30100703171065274,0.18194414993569805,1.0,-45.38766666666666,-3.35
1330,0,0.623,0.692,11,-5.721,0,0.187,0.00231,0.0137,0.458,0.103,124.997,4ge5ZqmeLSYVMFKx6uBaLr,378853,5,Monster - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,6,13,0.461538462,0.19963448223936195,0.4297829547570672,0.3483700112424949,-7.161499999999999,-11.566
1331,0,0.658,0.732,1,-5.876,0,0.269,0.24,0.0,0.669,0.638,87.356,4WdjB2pNcPKUUNvkxjfS6D,397787,4,So Appalled - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,7,13,0.538461538,0.33280266479061976,0.7269016281133037,0.6696944616658898,-20.581545454545452,-53.066
1332,0,0.287,0.75,8,-5.099,0,0.109,0.0182,0.0,0.12,0.193,82.509,1aXd53glkFxrsuNi68oj1p,352547,4,Devil In A New Dress - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,8,13,0.615384615,0.2826878116929516,0.4464318606716199,0.7512897944784714,-13.2503,-14.303
1333,0,0.387,0.563,1,-3.882,0,0.0804,0.21,0.00381,0.505,0.0817,86.848,40GwxjniW9i4DR2BwMFK0x,547667,4,Runaway - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,9,13,0.692307692,0.13025707735001743,0.19812648771036423,0.3151504180924112,-17.309727272727272,-30.185
1334,0,0.456,0.818,10,-5.503,0,0.116,0.00142,0.00032,0.174,0.435,177.861,5gOfAAoDKhErKo94iMBBde,327827,4,Hell Of A Life - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,10,13,0.769230769,0.2737738380219402,0.1983938968361348,0.547957939011058,-18.00490909090909,-56.386
1335,0,0.634,0.572,5,-6.166,0,0.0436,0.3,0.00018,0.112,0.622,86.416,25tnzTtHMhJvO9Uf4cgypv,469853,4,Blame Game - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,11,13,0.846153846,0.1997894895672557,0.4077339885178428,0.45355648188321374,-27.679363636363636,-45.875
1336,0,0.611,0.745,5,-5.251,0,0.169,0.101,0.00561,0.4,0.297,117.027,4CYnFun0trMgIumHFJqH7n,256587,4,Lost In The World - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,12,13,0.923076923,0.20780433970081896,0.4529848344976203,1.0,-8.24388888888889,-16.317
1337,0,0.631,0.831,1,-6.187,1,0.381,0.241,0.000818,0.856,0.548,116.669,65ItjvCQ8Pc1Mw7HGMO1MF,98213,4,Who Will Survive In America - Album Version (Edited),My Beautiful Dark Twisted Fantasy,Kanye West,13,13,1.0,0.13970016684455153,0.23059476632273015,1.0,-16.903727272727274,-0.433
1338,0,0.603,0.401,0,-10.155,0,0.0306,0.542,0.225,0.103,0.347,172.633,4ulYASOuCUwa2hQRsE2OVh,377600,4,Say You Will,808s & Heartbreak,Kanye West,1,12,0.083333333,0.26524692393477756,0.25578439654674817,0.24097239548774857,-7.051363636363638,-10.964
1339,0,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,5Qhq7GH9AOvpP6h7QkRWTl,262933,4,Welcome To Heartbreak,808s & Heartbreak,Kanye West,2,12,0.166666667,0.3452054985865381,0.7187168788135969,0.9724353612229701,-23.538666666666668,-15.789
1340,0,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4ZMJshw6UOvaTWWThYtEoW,211000,4,Heartless,808s & Heartbreak,Kanye West,3,12,0.25,0.17912581053919463,0.34138374957554407,0.37300627295473565,-23.089,-2.486
1341,0,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,01UniWABhnIka7GgvzOC02,238333,4,Amazing,808s & Heartbreak,Kanye West,4,12,0.333333333,0.2795852422251609,0.41573604950301984,0.6178739188003692,-22.284090909090907,-57.861
1342,0,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,05bIHrj5BTUoQxXZS6IH3M,270307,4,Love Lockdown,808s & Heartbreak,Kanye West,5,12,0.416666667,0.2408321747621214,0.2770317314193421,0.5283270961674106,-20.220399999999998,-40.341
1343,0,0.587,0.611,6,-7.408,1,0.106,0.114,9.83e-05,0.0765,0.464,114.991,6S4ifbZ4Q2DhhD0ysxftK3,277907,4,Paranoid,808s & Heartbreak,Kanye West,6,12,0.5,0.1642905901276708,0.5270467710618102,1.0000000000000002,-21.4735,-3.746
1344,0,0.698,0.447,5,-8.04,0,0.102,0.157,0.00564,0.405,0.407,133.776,02IlA1DlVZa5chlik45jv5,274360,4,RoboCop,808s & Heartbreak,Kanye West,7,12,0.583333333,0.3349746191564095,0.6525748032949934,0.11011902035779383,-25.272142857142857,-19.349
1345,0,0.644,0.487,6,-9.654,1,0.034,0.0287,0.0166,0.206,0.467,125.528,5ByRHOS9edOQr436aB8NdN,189907,4,Street Lights,808s & Heartbreak,Kanye West,8,12,0.666666667,0.20995208024298354,0.33412727904965034,1.0,-39.9738,-2.576
1346,0,0.749,0.436,9,-11.99,1,0.0393,0.0288,0.201,0.114,0.167,106.171,3I9MY53joyhqFNKjqGHJKy,238773,4,Bad News,808s & Heartbreak,Kanye West,9,12,0.75,0.295077855686817,0.5195498868800246,0.9449295324896124,-27.20625,-24.818
1347,0,0.676,0.432,7,-8.035,0,0.0339,0.0626,0.0,0.103,0.156,124.597,60903t5ee2xtH5dHJ0AnPQ,258120,4,See You In My Nightmares,808s & Heartbreak,Kanye West,10,12,0.833333333,0.37380877232109955,0.5557902992131084,0.9999999999999998,-6.801111111111111,-7.479
1348,0,0.761,0.516,0,-10.229,1,0.044,0.171,3.21e-06,0.265,0.562,133.999,3Oa5mzKpQM8MrpcylcnnNJ,164333,4,Coldest Winter,808s & Heartbreak,Kanye West,11,12,0.916666667,0.29759625735965906,0.7115304734733886,0.48223684533746725,-15.243909090909092,-57.053
1349,0,0.341,0.281,10,-13.204,0,0.0501,0.95,0.0,0.948,0.306,74.997,2H4MsAq1bT8Wr78Sc8WFJg,361600,4,Pinocchio Story - Freestyle / Live From Singapore,808s & Heartbreak,Kanye West,12,12,1.0,0.3295901737134289,0.49442230511679386,0.8270029285709875,-29.428909090909087,-20.486
1350,0,0.603,0.401,0,-10.155,0,0.0306,0.542,0.225,0.103,0.347,172.633,5e5MKPtJuFb8NaeSEyV5gD,377600,4,Say You Will,808s & Heartbreak,Kanye West,1,12,0.083333333,0.20503984043483134,0.19511997742765058,0.9750393261190934,-15.4969,-22.558
1351,0,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,3F18I7LhWKxlf1PytSoTBH,262933,4,Welcome To Heartbreak,808s & Heartbreak,Kanye West,2,12,0.166666667,0.22742928130377837,0.3171197608081804,1.0,-12.219333333333333,-2.698
1352,0,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4EWCNWgDS8707fNSZ1oaA5,211000,4,Heartless,808s & Heartbreak,Kanye West,3,12,0.25,0.37686859125966854,0.7897929889053991,0.4112699001635654,-22.6785,-55.44
1353,0,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,0m3Ze0cy8qBHSsV2exAfCw,238333,4,Amazing,808s & Heartbreak,Kanye West,4,12,0.333333333,0.34122488944435825,0.19294956789024056,0.625822491612168,-17.9904,-19.638
1354,0,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,1kxeWHF9PrCVZHvVskv8lg,270307,4,Love Lockdown,808s & Heartbreak,Kanye West,5,12,0.416666667,0.25116837136106623,0.7118841138139481,0.9586087529915414,-23.031363636363633,-13.46
1355,0,0.587,0.611,6,-7.408,1,0.106,0.114,9.83e-05,0.0765,0.464,114.991,0w2piYWj1F2bzUftzGJgK9,277907,4,Paranoid,808s & Heartbreak,Kanye West,6,12,0.5,0.2133312524968982,0.23029400632578204,0.4377237806882494,-25.122300000000003,-42.874
1356,0,0.698,0.447,5,-8.04,0,0.102,0.157,0.00564,0.405,0.407,133.776,02LAK7qT1wya0klSeNO96f,274360,4,RoboCop,808s & Heartbreak,Kanye West,7,12,0.583333333,0.21540929934610958,0.4703937660555584,0.27342909628079404,-39.83166666666667,-41.482
1357,0,0.644,0.487,6,-9.654,1,0.034,0.0287,0.0166,0.206,0.467,125.528,6j8gTlbhj9KJSeypNcNAS9,189907,4,Street Lights,808s & Heartbreak,Kanye West,8,12,0.666666667,0.25997270112077847,0.6623660571274642,0.39822240387899893,-24.4525,-47.613
1358,0,0.749,0.436,9,-11.99,1,0.0393,0.0288,0.201,0.114,0.167,106.171,1nNPoG2hygEvrFGlHdhvJ9,238773,4,Bad News,808s & Heartbreak,Kanye West,9,12,0.75,0.27052567009097017,0.6315675761711664,0.4824283983386676,-27.48575,-39.676
1359,0,0.676,0.432,7,-8.035,0,0.0339,0.0626,0.0,0.103,0.156,124.597,5zuoz1NBnpoHK6g5sbEH8F,258120,4,See You In My Nightmares,808s & Heartbreak,Kanye West,10,12,0.833333333,0.25054288725674856,0.2942476253623961,0.8276014706427589,-11.012666666666666,-5.221
1360,0,0.761,0.516,0,-10.229,1,0.044,0.171,3.21e-06,0.265,0.562,133.999,2RRFTLIglxHgAYQzsSLI4Y,164333,4,Coldest Winter,808s & Heartbreak,Kanye West,11,12,0.916666667,0.3347799012049525,0.6002238672413526,0.874508035503037,-46.479200000000006,-34.15
1361,0,0.341,0.281,10,-13.204,0,0.0501,0.95,0.0,0.948,0.306,74.997,6giHsGo1eSYZSXKdNwTC62,361600,4,Pinocchio Story,808s & Heartbreak,Kanye West,12,12,1.0,0.3467857634254677,0.5407602249538793,0.5380273004481244,-16.97718181818182,-56.674
1362,0,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,6MXXY2eiWkpDCezVCc0cMH,195093,4,Good Morning,Graduation,Kanye West,1,14,0.071428571,0.2715801533482169,0.45965633312170706,0.49749902073386,-45.699375,-47.792
1363,0,0.693,0.504,6,-8.306,1,0.238,0.00299,0.0,0.695,0.723,102.139,4UQMOPSUVJVicIQzjAcRRZ,167600,4,Champion,Graduation,Kanye West,2,14,0.142857143,0.27162812056770813,0.4571488696599684,0.5490782095996761,-48.70266666666666,-49.944
1364,0,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf,311867,4,Stronger,Graduation,Kanye West,3,14,0.214285714,0.19283720344464347,0.20621953525784947,0.7043487080914707,-14.392111111111111,-16.832
1365,0,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,7rbECVPkY5UODxoOUVKZnA,243440,4,I Wonder,Graduation,Kanye West,4,14,0.285714286,0.22338387912165342,0.3154933081955885,0.4189408467059365,-19.289375,-49.188
1366,0,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,4ZPdLEztrlZqbJkgHNw54L,207000,4,Good Life,Graduation,Kanye West,5,14,0.357142857,0.2448185077849037,0.24551976169803108,0.20026074468930005,-25.499500000000005,-12.347
1367,0,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029,0mEdbdeRFQwBhN4xfyIeUM,271600,4,Can't Tell Me Nothing,Graduation,Kanye West,6,14,0.428571429,0.42012549658271575,0.49558284222572485,0.8931610248621127,-22.114333333333335,-18.887
1368,0,0.48,0.624,1,-6.131,1,0.382,0.0451,0.0,0.337,0.704,165.057,7387VaiHpOsSIZ5nmjseya,204307,4,Barry Bonds,Graduation,Kanye West,7,14,0.5,0.27319180991117015,0.5876014057477327,0.8547307577440307,-20.51318181818182,-16.589
1369,0,0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,7DRuzSlhjKadgdsQRYZ0tr,313227,3,Drunk and Hot Girls,Graduation,Kanye West,8,14,0.571428571,0.31859737975891617,0.5558321196309592,0.6585095105643443,-20.896375,-42.486
1370,0,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,5TRPicyLGbAF2LGBFbHGvO,237507,4,Flashing Lights,Graduation,Kanye West,9,14,0.642857143,0.20948319132285448,0.7924906506497497,0.25394234061189036,-25.420818181818184,-52.553
1371,0,0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,0NrtwAmRAdLxua31SzHvXr,227893,4,Everything I Am,Graduation,Kanye West,10,14,0.714285714,0.32884462697629624,0.391355059591709,0.30140376164235255,-9.464555555555556,-11.643
1372,0,0.423,0.643,6,-7.261,1,0.287,0.0455,0.0,0.172,0.708,84.336,0lWjRSzq5chA9fps3pM8Zr,212707,4,The Glory,Graduation,Kanye West,11,14,0.785714286,0.3530244154886841,0.7600478147333749,0.9307027201074543,-12.4616,-34.057
1373,0,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,4iz9lGMjU1lXS51oPmUmTe,203493,4,Homecoming,Graduation,Kanye West,12,14,0.857142857,0.4292529737271969,0.6910815429424004,0.28519058074886067,-15.605250000000003,-33.165
1374,0,0.498,0.742,11,-6.248,0,0.259,0.214,0.0,0.0642,0.302,78.428,2L47m9erkB5KBZcaqWtYen,287560,4,Big Brother,Graduation,Kanye West,13,14,0.928571429,0.26308678628755183,0.29205296306539746,0.498282377756216,-15.362555555555556,-54.979
1375,0,0.696,0.526,11,-10.504,0,0.171,0.177,0.0,0.192,0.703,88.931,3bhyo2ED5Yd4RLydQBDtD6,185973,4,Good Night,Graduation,Kanye West,14,14,1.0,0.15335852068952271,0.21147728131104324,0.36326474435047995,-20.56009090909091,-54.966
1376,0,0.589,0.627,9,-5.371,0,0.13,0.0749,0.000196,0.14,0.522,169.845,5MTwfuYDZqRIEwOAamaT2I,195093,4,Good Morning,Graduation,Kanye West,1,14,0.071428571,0.2825099553985588,0.46865690379770963,0.7680641977134319,-19.191777777777776,-35.507
1377,0,0.688,0.503,6,-8.386,1,0.226,0.00346,0.0,0.694,0.747,102.157,7gXQeFv66TUng1LyjjHDvb,167533,4,Champion,Graduation,Kanye West,2,14,0.142857143,0.22519292722491854,0.4486007711727513,0.6218349790265557,-26.225444444444445,-26.446
1378,0,0.617,0.708,1,-7.873,1,0.15,0.00651,0.0,0.404,0.462,103.96,1gudTcOiMosmCC6EKEzomI,312027,4,Stronger,Graduation,Kanye West,3,14,0.214285714,0.42356316851709086,0.3135805618165249,0.5375389466041429,-50.855333333333334,-46.75
1379,0,0.541,0.465,0,-8.562,1,0.0827,0.125,0.000265,0.219,0.132,191.389,0lHALprBBAHaqmFRhbPLcz,243440,4,I Wonder,Graduation,Kanye West,4,14,0.285714286,0.22209634174961368,0.32240600146615594,0.9999999999999999,-18.909857142857145,0.889
1380,0,0.391,0.729,10,-7.918,0,0.338,0.00214,0.0,0.563,0.469,169.346,34d1FpzE7sxdr5jbVrVoyh,206867,4,Good Life,Graduation,Kanye West,5,14,0.357142857,0.38614264873395154,0.7354798546886043,0.3673864923891068,-14.590666666666667,-45.339
1381,0,0.592,0.616,5,-6.139,0,0.0534,0.0128,0.0,0.689,0.0892,80.041,6blB3TgR6VY9fo3wdfKo2h,271760,4,Can't Tell Me Nothing,Graduation,Kanye West,6,14,0.428571429,0.3537992287903607,0.7791983208230333,0.6194736242351047,-16.631,-56.562
1382,0,0.477,0.619,1,-6.035,1,0.36,0.0545,0.0,0.264,0.766,166.712,45e9hMnPUS9FF7yG6safks,204333,4,Barry Bonds,Graduation,Kanye West,7,14,0.5,0.26753521573092376,0.45045748849736783,1.0000000000000002,-14.055000000000001,-9.084
1383,0,0.666,0.438,10,-7.284,0,0.0285,0.0896,9.56e-06,0.124,0.29,82.782,6BJbDjhZEgOr2a1PA8hxhh,313267,3,Drunk and Hot Girls,Graduation,Kanye West,8,14,0.571428571,0.2599809344453958,0.3724014066797945,0.42731498146106506,-36.841699999999996,-51.709
1384,0,0.643,0.623,6,-7.605,0,0.0391,0.0316,0.0,0.405,0.436,90.486,4lS5zzdpzIGvgXtw9tVRW9,237440,4,Flashing Lights,Graduation,Kanye West,9,14,0.642857143,0.23030468220991254,0.4936291934847232,0.9965297846507175,-16.9498,-9.13
1385,0,0.632,0.63,8,-6.986,1,0.256,0.433,1.13e-05,0.169,0.706,80.471,5fpZ5u4RfqdeVMmECpumYW,227400,4,Everything I Am,Graduation,Kanye West,10,14,0.714285714,0.22010314647583168,0.41082313011432214,0.3177986783512048,-12.76975,-46.309
1386,0,0.471,0.632,6,-7.669,1,0.28,0.0412,0.0,0.182,0.708,88.376,1QJyCXveflhQzI3uYe0ZYg,212667,4,The Glory,Graduation,Kanye West,11,14,0.785714286,0.3243018071223049,0.3787992626455649,0.4580421202516352,-15.40725,-48.573
1387,0,0.678,0.747,1,-7.07,1,0.188,0.353,0.0,0.113,0.923,86.996,2BcbpKOj2vvG7GHXv6vKqN,204027,4,Homecoming,Graduation,Kanye West,12,14,0.857142857,0.19316796615487056,0.27727742417679085,0.4543721203657547,-8.924727272727273,-35.231
1388,0,0.466,0.723,11,-6.761,0,0.25,0.171,0.0,0.0876,0.314,70.906,6i2iYCplMpce479Qwp7dgO,288067,3,Big Brother,Graduation,Kanye West,13,14,0.928571429,0.2662820949279681,0.5763148703459974,0.4355783782899766,-28.907333333333334,-47.007
1389,0,0.704,0.548,2,-9.7,1,0.188,0.194,0.0,0.121,0.692,88.927,325AXZfDYBuxXAWSL4l0Mg,186360,4,Good Night - [Bonus Track],Graduation,Kanye West,14,14,1.0,0.31539940778157677,0.593218447424559,0.7094956534150617,-16.017666666666667,-17.037
1390,0,0.433,0.884,7,-4.676,1,0.348,0.321,0.0,0.706,0.322,111.073,0gBPIT136F1kfN5F40d2h2,247600,5,Diamonds From Sierra Leone - Live At Abbey Road Studios,Late Orchestration,Kanye West,1,13,0.076923077,0.3095584721204347,0.42496631874122764,0.9393689480780674,-11.052583333333333,-27.047
1391,0,0.697,0.768,11,-6.658,0,0.283,0.251,0.0,0.921,0.39,106.682,0Xvbqfjc2sivTVj9SHIOIR,246453,4,Touch The Sky - Live At Abbey Road Studios,Late Orchestration,Kanye West,2,13,0.153846154,0.25749820632042253,0.44910260980295313,0.47835125219723185,-34.51211111111111,-54.815
1392,0,0.519,0.722,2,-6.951,1,0.378,0.0251,0.0,0.548,0.173,83.207,1Afi8OBrtXj9iNWK0UiQqt,167853,4,Crack Music - Live At Abbey Road Studios,Late Orchestration,Kanye West,3,13,0.230769231,0.32456720880794254,0.5010832446471485,0.8703456893548462,-26.467750000000002,-32.907
1393,0,0.545,0.786,6,-6.528,1,0.328,0.177,0.0,0.116,0.543,87.743,0hk24xUpnTjJdXUQQEPQLe,273760,4,Drive Slow - Live At Abbey Road Studios,Late Orchestration,Kanye West,4,13,0.307692308,0.1657011412341002,0.2466333019262913,0.5798764913499397,-22.473333333333336,-31.113
1394,0,0.398,0.804,7,-6.667,1,0.338,0.00435,0.0,0.28,0.643,79.267,5FRNP7NPI6DWvAkSJeH2eY,212773,4,Through The Wire - Live At Abbey Road Studios,Late Orchestration,Kanye West,5,13,0.384615385,0.23634638546997838,0.3830348346663792,0.8829177648335967,-12.042583333333333,-11.834
1395,0,0.634,0.74,2,-6.606,1,0.186,0.0102,0.0,0.655,0.335,117.871,6BMWL1t7ED3UwULK9CiO7g,171667,4,Workout Plan - Live At Abbey Road Studios,Late Orchestration,Kanye West,6,13,0.461538462,0.20534339066915708,0.3842299341441888,0.36038201194521036,-22.29988888888889,-43.803
1396,0,0.53,0.769,10,-8.449,1,0.231,0.646,4.28e-06,0.972,0.193,94.525,3CVu4NHRrnMzTP6ybDbyrk,249533,4,Heard 'Em Say - Live At Abbey Road Studios,Late Orchestration,Kanye West,7,13,0.538461538,0.31514327710584217,0.5438102308308299,0.40356915026274087,-47.54185714285715,-48.476
1397,0,0.565,0.86,10,-7.069,0,0.461,0.198,0.0,0.499,0.529,90.428,1Mj2wJxQaMq00HfYAkLCz6,193040,4,All Falls Down - Live At Abbey Road Studios,Late Orchestration,Kanye West,8,13,0.615384615,0.22752683698513645,0.41259436883200157,0.8968065581174793,-4.259499999999999,-11.323
1398,0,0.432,0.716,9,-7.17,1,0.14,0.0755,0.0,0.346,0.46,79.724,2QUSPP2mVuUt08tW0lUry6,200467,4,Bring Me Down - Live At Abbey Road Studios,Late Orchestration,Kanye West,9,13,0.692307692,0.41227659210234646,0.34894882611727973,0.5832308667701064,-11.786666666666669,-53.642
1399,0,0.662,0.776,2,-6.339,1,0.345,0.178,0.0,0.372,0.233,92.836,5YPQPhF6Y0ZuNCxX6fFxiL,254373,4,Gone - Live At Abbey Road Studios,Late Orchestration,Kanye West,10,13,0.769230769,0.17998936535181656,0.3136066284431458,1.0,-3.6750999999999996,-3.82
1400,0,0.297,0.81,10,-5.819,0,0.45,0.0595,1.85e-05,0.666,0.422,79.36,0LGYz76x0fE2JeUcKDpcvc,234187,4,Late - Live At Abbey Road Studios,Late Orchestration,Kanye West,11,13,0.846153846,0.2887506911479683,0.596373768697587,0.9389002374327697,-18.9322,-43.741
1401,0,0.432,0.873,3,-6.038,0,0.465,0.337,0.0,0.444,0.533,77.108,1vJvwNUE99zqvu62iKCzJd,193627,1,Jesus Walks - Live At Abbey Road Studios,Late Orchestration,Kanye West,12,13,0.923076923,0.16356614766961305,0.390182702263154,0.9999999999999999,-15.64588888888889,-12.967
1402,0,0.674,0.681,1,-9.681,0,0.39,0.0404,0.0,0.136,0.732,92.313,6sppiVa0w9Lfi7m8NVwTsf,197960,4,Gold Digger - AOL Sessions,Late Orchestration,Kanye West,13,13,1.0,0.1532669926572877,0.4094609863337005,0.5180636384774928,-20.127900000000004,-10.035
1403,0,0.746,0.306,10,-9.765,1,0.93,0.817,0.0,0.0657,0.704,73.346,62KeM7jbmYvzT5FycdiQeS,41067,5,Wake Up Mr. West,Late Registration,Kanye West,1,21,0.047619048,0.349419588279191,0.38320794082877446,0.3002192019361823,-16.898666666666667,-33.54
1404,0,0.744,0.696,7,-8.313,0,0.162,0.0535,0.0454,0.128,0.563,95.07,6yIjtVtnOBeC8SwdVHzAuF,203733,4,Heard 'Em Say,Late Registration,Kanye West,2,21,0.095238095,0.1758333683409079,0.3059936624007814,0.3231291548369168,-30.79988888888889,-41.723
1405,0,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,2dxjKgT0li4qBI3QwuN9Ih,236600,1,Touch The Sky,Late Registration,Kanye West,3,21,0.142857143,0.3647384555379402,0.4324447222865135,0.516731705394252,-51.118,-38.794
1406,0,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,207627,4,Gold Digger,Late Registration,Kanye West,4,21,0.19047619,0.27334705013841604,0.49551739440017845,0.23223553657914311,-29.756,-50.691
1407,0,0.825,0.307,10,-12.543,1,0.911,0.467,0.0,0.146,0.748,53.629,164al00XRSLWG6h4hc12bD,33573,3,Skit #1,Late Registration,Kanye West,5,21,0.238095238,0.2805448933511269,0.3074609951268066,1.0,-19.281499999999998,-15.626
1408,0,0.593,0.593,11,-8.216,1,0.289,0.0306,9.94e-06,0.229,0.488,81.291,6vB49BJ70zBpDrrAPwdaB8,272227,1,Drive Slow,Late Registration,Kanye West,6,21,0.285714286,0.3388828088959223,0.7359567399447573,0.3786483050297082,-17.155916666666666,-55.51
