Unnamed: 0.1,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track_title,album_title,album_artist,track_number,total_tracks,order,song_timbre,song_timbre_start,song_timbre_end,loudness_start,loudness_end,kmeans1,kmeans2,kmeans3
81,0,0.498,0.641,9,-14.679,1,0.0448,0.495,0.847,0.0999,0.0372,90.017,2xP7MLAMo06fuhne2M8pXA,137640,4,"Rinzler - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,7,22,0.318181818,0.3804389483342519,0.2439813146234183,0.3431802865363743,-31.619714285714288,-44.271,1,2,1
82,0,0.543,0.509,1,-14.745,0,0.0418,0.451,0.734,0.112,0.0694,99.974,08DBDmvEgY2ZTVMVH2A8lt,205480,4,"The Game Has Changed - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,8,22,0.363636364,0.2872752267042598,0.1848738204256726,0.4509810938884857,-19.419666666666664,-54.33,1,2,1
83,0,0.571,0.449,0,-16.077,1,0.0382,0.818,0.688,0.281,0.172,113.165,1YCO0AUl7FJyY0UsDIWUVo,162480,4,"Outlands - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,9,22,0.409090909,0.3098925806485836,0.862254393607794,0.4458672771104746,-40.67122222222222,-53.627,1,2,1
84,0,0.0963,0.12,1,-19.769,0,0.05,0.707,0.91,0.129,0.0366,88.728,0ghtKRiQjRVAwK0syn43HA,251093,3,"Adagio For TRON - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,10,22,0.454545455,0.2988875801665125,0.9078834290658576,0.9718330578765756,-35.64138461538462,-20.332,1,2,1
85,0,0.185,0.0362,9,-27.285,0,0.0373,0.499,0.74,0.11,0.0335,75.131,6d0B924xI8hHs3Xk7enRjj,101680,3,"Nocturne - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,11,22,0.5,0.2936843343252587,0.5522445898575589,0.1584069003531478,-39.45985714285714,-44.273,1,2,1
86,0,0.354,0.449,9,-11.353,1,0.03,0.000513,0.778,0.344,0.0397,195.983,72MoCPAnz0UljAVmwHHw3Y,156480,4,"End of Line - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,12,22,0.545454545,0.1988184465827905,0.1133466598983654,0.8970513454956601,-14.8121,-25.455,1,2,1
87,0,0.54,0.635,1,-10.071,1,0.0519,0.00166,0.788,0.209,0.126,119.995,5X4ojuZG2mZ68EcLyBQ1D3,104120,4,"Derezzed - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,13,22,0.590909091,0.3741998419581128,0.6127267304269072,0.4202545758116075,-32.616166666666665,-51.106,1,2,1
88,0,0.28,0.651,11,-10.124,0,0.0302,3.7e-05,0.932,0.203,0.206,179.972,4XReCJmkuaKe5uuUhkjI7Q,82613,4,"Fall - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,14,22,0.636363636,0.237262076526403,0.4369008924872846,0.4600785475342124,-21.192125,-26.324,1,2,1
89,0,0.179,0.167,1,-23.408,1,0.0394,0.852,0.748,0.106,0.0399,124.266,0Jc2SfIHv63JNsUZpunh54,162120,3,"Solar Sailer - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,15,22,0.681818182,0.2797675507835966,0.3481795581267773,0.5043688311763908,-20.8711,-24.378,1,2,1
90,0,0.438,0.191,2,-14.827,1,0.0373,0.584,0.864,0.121,0.0398,66.006,1H36BBwHZuAWszr2EET29m,134053,4,"Rectifier - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,16,22,0.727272727,0.3596857130759135,0.442710273089682,0.5471113948102851,-14.80975,-57.548,1,2,1
91,0,0.543,0.48,2,-14.551,1,0.0304,0.433,0.886,0.117,0.35,159.969,6sa8y1XKi2ljJd0z6sUEz3,251440,4,"Disc Wars - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,17,22,0.772727273,0.3664829484962328,0.5009964163683013,0.5525841295145709,-51.122714285714274,-54.543,1,2,1
92,0,0.353,0.511,10,-13.065,1,0.0341,0.343,0.746,0.228,0.0499,86.249,0GmOKTeqDD8OJdl15LBpyD,279320,4,"C.L.U. - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,18,22,0.818181818,0.2300386861362433,0.3558252512849624,0.4437027034506922,-18.842444444444443,-41.684,1,2,1
93,0,0.107,0.13,8,-22.59,0,0.0492,0.917,0.722,0.115,0.0385,78.249,5XxnQCH09YiaPPdUGS8xNC,120493,5,"Arrival - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,19,22,0.863636364,0.2571618821351905,0.4752841445109774,0.3318011034397295,-12.084555555555555,-41.642,1,2,1
94,0,0.45,0.278,1,-14.318,1,0.034,0.95,0.646,0.185,0.0421,108.004,2OQS6fFDpJzpDVC6gNzoj5,202147,4,"Flynn Lives - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,20,22,0.909090909,0.1783893763160615,0.2583910487985569,0.5704737973770678,-18.67727272727273,-29.057,1,2,1
95,0,0.43,0.829,1,-9.142,0,0.043,1.62e-05,0.879,0.358,0.0406,101.974,0mHayzmzEB485RkUCETcCL,197827,4,"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,21,22,0.954545455,0.1349467368392076,0.6927827786431462,0.4558477816419117,-34.093545454545456,-29.299,1,2,1
96,0,0.0787,0.11,5,-15.199,1,0.0491,0.935,0.865,0.0985,0.0282,173.343,63Ul5qgAxlXbtj97gKaAfn,262787,1,"Finale - From ""TRON: Legacy""/Score",TRON: Legacy,Daft Punk,22,22,1.0,0.237262076526403,0.4369008924872846,0.4600785475342124,-21.192125,-26.324,1,2,1
97,0,0.168,0.0674,1,-14.688,1,0.0459,0.878,0.96,0.13,0.0361,115.697,1wlLWCKOYy3o2GlVR1szY2,148013,4,Overture,TRON: Legacy,Daft Punk,1,22,0.045454545,0.3433289370237443,0.5591017654274155,0.5525698440020996,-15.471555555555556,-56.555,1,2,1
98,0,0.557,0.504,1,-13.53,1,0.0369,0.264,0.184,0.3,0.0652,102.019,5z9v299A7qXXSk2VY0sUu0,96747,4,The Grid,TRON: Legacy,Daft Punk,2,22,0.090909091,0.3229231586591849,0.5752972975586839,0.4141073924567026,-45.19466666666667,-46.328,0,0,0
99,0,0.542,0.776,0,-17.679,0,0.0463,0.914,0.884,0.262,0.0229,106.005,5JSkyPoYHVT85NSd60PVEz,95227,4,The Son of Flynn,TRON: Legacy,Daft Punk,3,22,0.136363636,0.1538448032844583,0.2220888685263898,1.0,-5.966,-3.631,1,2,1
100,0,0.578,0.535,1,-14.616,1,0.0389,0.463,0.583,0.108,0.0826,104.003,4rFzvCOKRgYftDUT3huz3B,157707,4,Recognizer,TRON: Legacy,Daft Punk,4,22,0.181818182,0.3560056845865735,0.4612808274191371,0.4170659196640059,-33.268,-26.892,1,2,1
101,0,0.383,0.0546,5,-23.993,0,0.0371,0.661,0.946,0.115,0.033,96.018,4YqGC8ipqztRCy5mNZtjla,122987,4,Armory,TRON: Legacy,Daft Punk,5,22,0.227272727,0.2812680672498701,0.2381980219663922,0.5653976159375607,-25.467,-57.288,1,2,1
102,0,0.31,0.412,8,-13.547,1,0.0361,0.0138,0.99,0.0734,0.0824,66.637,4Zv7ylukNTHhaev69SfrXb,93227,5,Arena,TRON: Legacy,Daft Punk,6,22,0.272727273,0.1271491646583352,0.2429792159265882,1.0000000000000002,-20.32409090909091,-11.374,1,2,1
103,0,0.498,0.65,9,-14.715,1,0.0451,0.48,0.815,0.0995,0.0359,90.021,69Ars6Qne4yAQjhuZef7Hp,137640,4,Rinzler,TRON: Legacy,Daft Punk,7,22,0.318181818,0.2130151313074178,0.3799008535923366,0.1621682299060338,-23.4069,-40.499,1,2,1
104,0,0.543,0.502,9,-14.793,1,0.0413,0.431,0.73,0.102,0.0566,99.989,44OU8uZ2h9xVcJgKPJKU77,205450,4,The Game Has Changed,TRON: Legacy,Daft Punk,8,22,0.363636364,0.3363040622182495,0.2561267397226925,0.4415709117880483,-18.519222222222226,-44.952,1,2,1
105,0,0.574,0.444,0,-16.001,1,0.0378,0.791,0.644,0.278,0.165,113.175,0KE5Uw9yO4ROgON70Gnihb,162447,4,Outlands,TRON: Legacy,Daft Punk,9,22,0.409090909,0.2888412941862846,0.596557607329655,0.939286822789594,-18.931800000000003,-43.739,1,2,1
106,0,0.0631,0.115,1,-19.971,0,0.0528,0.725,0.888,0.127,0.0369,59.122,6pt4V8ttgLOm1Z1W4tsiTY,251093,4,Adagio For TRON,TRON: Legacy,Daft Punk,10,22,0.454545455,0.1614886751515684,0.7252952759459507,0.2982620677197488,-42.781200000000005,-42.131,1,2,1
107,0,0.169,0.0501,9,-27.297,0,0.0386,0.404,0.651,0.11,0.0354,87.519,3TsNCTLRDiUxYflxu4BJYu,101680,1,Nocturne,TRON: Legacy,Daft Punk,11,22,0.5,0.2815550139781335,0.7500520985209743,1.0,-36.4805,-24.495,1,2,1
108,0,0.37,0.447,2,-11.355,1,0.0278,0.000466,0.753,0.304,0.0389,195.948,10Qq6hFWwd5V8Aez8GNLh3,156480,4,End of Line,TRON: Legacy,Daft Punk,12,22,0.545454545,0.2527068106175226,0.6378662219991666,0.140780620117169,-7.433181818181819,-4.398,1,2,1
109,0,0.536,0.616,1,-10.019,1,0.0488,0.00159,0.773,0.195,0.101,119.988,5aZCwTIsfqv22p5bewcrgf,104120,4,Derezzed,TRON: Legacy,Daft Punk,13,22,0.590909091,0.2923018353820234,0.7617175725684502,0.9999999999999998,-36.4,-24.599,1,2,1
110,0,0.276,0.634,11,-10.119,0,0.0302,4.71e-05,0.966,0.164,0.237,179.975,0cM9xIaDQ4DBhH7wMfwqQV,82613,4,Fall,TRON: Legacy,Daft Punk,14,22,0.636363636,0.5338749145143102,0.7268339189983163,0.6038600833295347,-36.8606,-7.826,1,2,1
111,0,0.176,0.169,10,-23.316,0,0.0402,0.857,0.812,0.108,0.0382,124.278,2pnJ87yTVpkgtZh6Tq4vKh,162075,3,Solar Sailer,TRON: Legacy,Daft Punk,15,22,0.681818182,0.2925226372324018,0.6698047081572195,0.5688707864091763,-27.148285714285716,-48.261,1,2,1
112,0,0.448,0.193,2,-14.898,1,0.0347,0.58,0.915,0.123,0.0395,65.963,3SyKgztarlfkJZDeovcHJl,134053,4,Rectifier,TRON: Legacy,Daft Punk,16,22,0.727272727,0.2890631586303113,0.5199916689592785,0.4350125927730147,-22.7813,-47.194,1,2,1
113,0,0.552,0.479,2,-14.566,1,0.0306,0.433,0.899,0.117,0.352,159.978,4GspJiSjfLnpAqd8pMK32l,251440,4,Disc Wars,TRON: Legacy,Daft Punk,17,22,0.772727273,0.3794518965696272,0.775954396607788,0.5398784706545899,-30.28142857142857,-57.849,1,2,1
114,0,0.341,0.509,7,-13.112,1,0.0339,0.343,0.788,0.228,0.0615,87.498,3woftPuFttI6yDyzvfgSQI,279320,4,C.L.U.,TRON: Legacy,Daft Punk,18,22,0.818181818,0.3071731042752861,0.4028617725357087,0.5263907471086615,-23.099444444444444,-26.109,1,2,1
115,0,0.0592,0.131,8,-22.586,0,0.0487,0.91,0.747,0.11,0.0386,62.97,4DoZWTMW5kd9E366wvDY72,120493,4,Arrival,TRON: Legacy,Daft Punk,19,22,0.863636364,0.2593841178990396,0.4696031176618062,0.7942954274893048,-21.09318181818181,-19.344,1,2,1
116,0,0.442,0.271,1,-14.377,1,0.0353,0.951,0.633,0.197,0.0441,108.007,1rbJA2CB4x69TQBtWkq4n4,202147,4,Flynn Lives,TRON: Legacy,Daft Punk,20,22,0.909090909,0.2251896153384582,0.8731316477409565,0.399753786164666,-38.480625,-42.318,1,2,1
117,0,0.423,0.823,1,-9.145,0,0.0414,1.54e-05,0.836,0.361,0.0455,101.988,0pVib2tLYRTMY91aXWtulu,197827,4,TRON Legacy (End Titles),TRON: Legacy,Daft Punk,21,22,0.954545455,0.2315238125775112,0.3291797249653351,0.58889993807526,-21.124285714285715,-46.413,1,2,1
118,0,0.0757,0.103,5,-15.183,1,0.0488,0.931,0.889,0.0974,0.0289,62.105,3IC3f2c4P7mod0wCgpDzzb,262787,4,Finale,TRON: Legacy,Daft Punk,22,22,1.0,0.2978536254958607,0.4866581798107062,0.6545369113771513,-18.493285714285715,-49.497,1,2,1
119,0,0.104,0.0818,1,-14.773,1,0.0483,0.873,0.976,0.132,0.0378,72.639,6CYClOUrNxN2uFtzbZRGTi,148013,3,"Overture - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,1,22,0.045454545,0.2155842228101472,0.2250133758392362,0.9243076894855106,-9.744375,-9.716,1,2,1
120,0,0.548,0.496,1,-13.466,1,0.0355,0.302,0.135,0.321,0.0973,102.062,5aBW4kL15c2z7kjZ53mBrx,96747,5,"The Grid - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,2,22,0.090909091,0.2384496597098803,0.2506820426646498,0.5143537172253474,-30.3902,-36.847,0,0,0
121,0,0.543,0.775,0,-17.616,0,0.052,0.901,0.902,0.258,0.0222,106.018,6qf5CSGD5foJ8FblQ0Jsun,95227,4,"The Son of Flynn - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,3,22,0.136363636,0.3869020577798882,0.7350754832153563,0.5285858112105759,-14.767083333333332,-57.645,1,2,1
122,0,0.577,0.539,1,-14.684,1,0.0404,0.481,0.575,0.108,0.0578,103.993,4BZbAeJDgzebHhiZ5awmeA,157707,4,"Recognizer - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,4,22,0.181818182,0.3385673648617481,0.7372597978552196,0.7467939357510978,-23.958,-19.561,1,2,1
123,0,0.384,0.0475,5,-23.951,0,0.0372,0.677,0.924,0.115,0.033,95.997,2Qi948wMdkdQMrFffqVdAZ,122973,4,"Armory - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,5,22,0.227272727,0.2319521509476781,0.4892920943792064,0.8390198623324926,-16.9148,-9.012,1,2,1
124,0,0.0637,0.423,10,-13.577,0,0.0446,0.0135,0.991,0.0716,0.0743,72.689,2UG3VxJul4OptOz6npwnD5,93240,5,"Arena - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,6,22,0.272727273,0.3477697013770465,0.7424538111346187,0.7759970494017855,-32.951875,-31.661,1,2,1
125,0,0.498,0.641,9,-14.679,1,0.0448,0.495,0.847,0.0999,0.0372,90.017,4FGmxRKPmaSbjojdl9wqXv,137640,4,"Rinzler - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,7,22,0.318181818,0.2933377557443438,0.7150509167370397,0.6663739908699026,-28.483857142857143,-54.272,1,2,1
126,0,0.543,0.509,1,-14.745,0,0.0418,0.451,0.734,0.112,0.0694,99.974,2Snw5d2TWnO0Qe2q9IBNG0,205480,4,"The Game Has Changed - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,8,22,0.363636364,0.2234240739543743,0.6821829219959981,0.2565752873747214,-28.2528,-50.011,1,2,1
127,0,0.571,0.449,0,-16.077,1,0.0382,0.818,0.688,0.281,0.172,113.165,6LsHE7IWqMaMilggyKOfbv,162480,4,"Outlands - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,9,22,0.409090909,0.2811073868206989,0.733196601304115,0.6848004320360591,-15.1808,-3.094,1,2,1
128,0,0.0963,0.12,1,-19.769,0,0.05,0.707,0.91,0.129,0.0366,88.728,61rBU0awYLiEb83VMHnB1r,251093,3,"Adagio For TRON - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,10,22,0.454545455,0.287565649966637,0.2226684415474568,0.9303501294609828,-10.751545454545456,-16.843,1,2,1
129,0,0.185,0.0362,9,-27.285,0,0.0373,0.499,0.74,0.11,0.0335,75.131,1FsSpfzkL8p7hHNe8JkUKB,101680,3,"Nocturne - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,11,22,0.5,0.292858399688351,0.3080140287578966,0.404841432748565,-16.494,-13.83,1,2,1
130,0,0.354,0.449,9,-11.353,1,0.03,0.000513,0.778,0.344,0.0397,195.983,5CsbGq9ik3TfmiMVT7mduj,156480,4,"End of Line - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,12,22,0.545454545,0.2230843786823743,0.2153140903731888,0.6370365505334749,-21.664181818181817,-11.576,1,2,1
131,0,0.54,0.635,1,-10.071,1,0.0519,0.00166,0.788,0.209,0.126,119.995,2OggNDTnqYJaMJHazLDJmj,104120,4,"Derezzed - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,13,22,0.590909091,0.147801467259769,0.2019873351408436,0.9999999999999998,-17.209249999999997,-4.523,1,2,1
132,0,0.28,0.651,11,-10.124,0,0.0302,3.7e-05,0.932,0.203,0.206,179.972,1VHMrKzbQe7XJqNRci5JjL,82613,4,"Fall - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,14,22,0.636363636,0.3301619536212009,0.787412037764378,1.0,-40.78711111111111,-30.78,1,2,1
133,0,0.179,0.167,1,-23.408,1,0.0394,0.852,0.748,0.106,0.0399,124.266,0bVjHGzj8CSNZWSJ1v26tt,162120,3,"Solar Sailer - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,15,22,0.681818182,0.2953170173376425,0.4522277092440043,0.4159776682070157,-14.745555555555557,-42.064,1,2,1
134,0,0.438,0.191,2,-14.827,1,0.0373,0.584,0.864,0.121,0.0398,66.006,5buUWG9HSSuKBccwVBbqoj,134053,4,"Rectifier - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,16,22,0.727272727,0.3346520736099047,0.8063826781683563,0.579453928971372,-32.607,-38.38,1,2,1
135,0,0.543,0.48,2,-14.551,1,0.0304,0.433,0.886,0.117,0.35,159.969,3yjwpquxwiaSTVcA8YbSyt,251440,4,"Disc Wars - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,17,22,0.772727273,0.3230622430038494,0.4690057135370422,0.6997436540194378,-41.90477777777778,-17.908,1,2,1
136,0,0.353,0.511,10,-13.065,1,0.0341,0.343,0.746,0.228,0.0499,86.249,3uVwqw6PwqPuKQqmAoxkd4,279320,4,"C.L.U. - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,18,22,0.818181818,0.1943577408872037,0.5510338542494787,0.3731203435969447,-22.7067,-8.527,1,2,1
137,0,0.107,0.13,8,-22.59,0,0.0492,0.917,0.722,0.115,0.0385,78.249,2TfAPFJHGuXvxqSOkIHooS,120493,5,"Arrival - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,19,22,0.863636364,0.3274382540921017,0.4608567827523306,0.5359213832384222,-17.711857142857145,-38.889,1,2,1
138,0,0.45,0.278,1,-14.318,1,0.034,0.95,0.646,0.185,0.0421,108.004,21YRnaCGuagTXGRJBXY0I2,202147,4,"Flynn Lives - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,20,22,0.909090909,0.2928532637991663,0.4922665186150669,0.5056361702030572,-19.204222222222224,-56.871,1,2,1
139,0,0.43,0.829,1,-9.142,0,0.043,1.62e-05,0.879,0.358,0.0406,101.974,7vxr7mmgI9JHi6rTJhn9DQ,197827,4,"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,21,22,0.954545455,0.2601558482485712,0.5329339750373145,0.4856375233286709,-23.37145454545454,-53.925,1,2,1
140,0,0.0787,0.11,5,-15.199,1,0.0491,0.935,0.865,0.0985,0.0282,173.343,54BeV1BkU4xjr7CW4Ving2,262787,1,"Finale - From ""TRON: Legacy""/Score",TRON: Legacy (Original Motion Picture Soundtrack/Japan Release Version),Daft Punk,22,22,1.0,0.4960954564993253,0.5396426005396381,0.3889720125320751,-20.12369230769231,-54.53,1,2,1
141,0,0.163,0.055,1,-14.79,1,0.04,0.856,0.954,0.128,0.0364,71.682,4uXQXq2AH6mAB8gvTzNUab,148006,3,Overture,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,1,31,0.032258065,0.4248850916872165,0.6954468276020138,0.425016743761696,-28.52354545454545,-56.366,1,2,1
142,0,0.556,0.53,1,-13.527,1,0.0387,0.307,0.22,0.333,0.0645,102.018,2tRWMCijEFsGPDxBgHxHre,96740,4,The Grid,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,2,31,0.064516129,0.2948912260126057,0.3495962968415257,0.5561253438488194,-25.140888888888888,-48.189,0,0,0
143,0,0.539,0.777,0,-17.645,0,0.0535,0.896,0.912,0.222,0.022,105.989,3zL0LAsSh3dTO73dSOKWkr,95226,4,The Son of Flynn,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,3,31,0.096774194,0.1806880672879301,0.364466559713969,1.0,-22.1938,-10.614,1,2,1
144,0,0.579,0.534,1,-14.585,1,0.0391,0.484,0.547,0.108,0.0768,104.011,6dooKqgWKBVwQLLarxJPDM,157719,4,Recognizer,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,4,31,0.129032258,0.12856042024791,0.2064838519608719,0.2829522588343368,-16.8475,-51.456,1,2,1
145,0,0.393,0.0554,5,-23.97,0,0.038,0.677,0.927,0.116,0.0327,96.013,6NbukMzsdx888nymIiWKlV,122975,4,Armory,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,5,31,0.161290323,0.4183286677903804,0.793483084429582,0.293379460398794,-38.30936363636363,-17.804,1,2,1
146,0,0.168,0.411,3,-13.573,1,0.037,0.0181,0.972,0.0702,0.101,99.991,4csD9dmdLHnarNyu1wG8Iv,93236,4,Arena,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,6,31,0.193548387,0.1790642663510823,0.3148941830284724,0.2119799646574245,-17.920727272727273,-55.057,1,2,1
147,0,0.498,0.62,9,-14.651,1,0.0477,0.483,0.813,0.0947,0.0348,90.046,70RkgofUfQHLl2FT2Mx5zq,137636,4,Rinzler,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,7,31,0.225806452,0.206943658244034,0.4654415368930038,0.1658899733867696,-12.430545454545454,-50.4,1,2,1
148,0,0.542,0.504,2,-14.779,1,0.0416,0.442,0.733,0.0826,0.0625,99.956,1LaCW0R8Q7oIY3tKtDgZOw,205475,4,The Game Has Changed,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,8,31,0.258064516,0.2592752804097964,0.8326105663715262,0.3670171197209996,-40.30833333333334,-43.691,1,2,1
149,0,0.573,0.455,0,-16.105,1,0.0367,0.786,0.626,0.193,0.151,113.185,1lQZ7fJRndezv3hnEtadcI,162502,4,Outlands,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,9,31,0.290322581,0.1863547064487488,0.4631953978179118,0.680261169790731,-22.09828571428572,-13.713,1,2,1
150,0,0.111,0.114,1,-19.883,0,0.0456,0.715,0.88,0.128,0.0371,92.764,6c9LokX8oCb3c3VT0Ok0ep,251071,3,Adagio For TRON,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,10,31,0.322580645,0.1930554033560585,0.3782317570985559,0.9841468166620592,-14.21388888888889,-6.907,1,2,1
151,0,0.182,0.033,9,-27.558,0,0.0369,0.391,0.706,0.11,0.0348,68.469,7toH0mW6Noyt5B0nczGqj5,101689,5,Nocturne,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,11,31,0.35483871,0.2606742546854682,0.3658741224712384,0.3451660170966008,-22.805125,-46.137,1,2,1
152,0,0.182,0.449,2,-11.344,1,0.0305,0.000594,0.738,0.283,0.0396,195.86,09TlxralXOGX35LUutvw7I,156486,4,End of Line,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,12,31,0.387096774,0.2712644734294105,0.1946048572645604,0.4994639633431944,-27.697222222222223,-50.496,1,2,1
153,0,0.539,0.617,1,-10.057,1,0.046,0.00109,0.762,0.18,0.0772,119.993,7hqlHZIXhwAzpWQxm9KzBd,104113,4,Derezzed,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,13,31,0.419354839,0.1463502943817781,0.1458251149216128,0.9865125086866516,-17.440875,-12.041,1,2,1
154,0,0.361,0.588,11,-10.154,0,0.0284,4.61e-05,0.967,0.153,0.274,89.99,5pPKx6IhpBIqdMGAC0RYn9,82605,4,Fall,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,14,31,0.451612903,0.3218085038809216,0.5508862073916921,0.6193221088906655,-20.580857142857145,-50.044,1,2,1
155,0,0.177,0.172,10,-23.405,0,0.0382,0.867,0.815,0.103,0.0385,124.141,770xg19bhZii0ARFBn1qR5,162126,3,Solar Sailer,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,15,31,0.483870968,0.3893042127918987,0.4134807501788082,0.5650084659116759,-45.34745454545455,-47.982,1,2,1
156,0,0.449,0.198,2,-14.778,1,0.0343,0.49,0.917,0.106,0.0399,131.866,6lEEO57pUsxL33F3tSNWV3,134047,4,Rectifier,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,16,31,0.516129032,0.2050442012194115,0.3830001586887824,1.0,-22.903285714285712,-5.396,1,2,1
157,0,0.544,0.489,2,-14.516,1,0.0305,0.408,0.892,0.114,0.352,160.013,1OAEosQeqo1Q2RKkipkkiP,251454,4,Disc Wars,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,17,31,0.548387097,0.2718374786207371,0.3916562968400127,0.990739697055504,-18.430636363636363,-22.827,1,2,1
158,0,0.337,0.517,7,-13.119,1,0.0344,0.345,0.768,0.222,0.0398,86.024,5yq0Wr88ARxysyYEEfVY2E,279313,4,C.L.U.,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,18,31,0.580645161,0.3162178652411911,0.8495304116889237,0.9388321696604124,-29.5742,-22.45,1,2,1
159,0,0.0849,0.104,8,-22.836,0,0.0441,0.907,0.721,0.116,0.0658,84.002,4Fm7MMYiSRriB4eTvulVKQ,120490,5,Arrival,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),Daft Punk,19,31,0.612903226,0.2911087457971666,0.1594374792432009,0.4283320998669279,-11.809714285714287,-25.961,1,2,1
