,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,track_title,pitches,timbre
0,172.2415,0.25374,0.789,-16.736,0.02084,-7.303,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.217, 0.038, 0.03, 0.046, 0.105, 0.093, 0.171, 0.228, 0.276, 0.033, 0.089]","[49.75, -10.209, -13.19, 11.559, 28.25, -37.686, -12.979, 12.563, -29.4, 6.974, -14.099, -18.595]"
0,172.49524,0.09166,0.683,-16.017,0.0335,-6.893,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.735, 1.0, 0.94, 0.933, 0.909, 0.936, 0.838, 0.84, 0.654, 0.663, 0.773, 0.5]","[48.005, -7.674, -65.121, -9.959, -5.289, -14.143, 14.738, 20.556, -16.902, -3.603, 14.214, -10.225]"
0,172.58688,0.16395,0.391,-14.674,0.08385,-9.884,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.418, 1.0, 0.1, 0.046, 0.054, 0.092, 0.087, 0.085, 0.121, 0.151, 0.131, 0.022]","[47.297, 109.068, -53.907, -26.825, 2.533, -8.938, -14.345, -21.915, 34.571, -9.633, -30.84, 9.317]"
0,172.75084,0.13828,0.923,-17.915,0.06188,-5.265,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.453, 1.0, 0.144, 0.135, 0.096, 0.169, 0.108, 0.101, 0.151, 0.367, 0.208, 0.045]","[48.565, 9.902, 6.191, -47.431, 38.381, 20.718, 10.764, 29.114, -10.846, 28.12, -38.378, -1.563]"
0,172.88911,0.14512,0.253,-13.994,0.04876,-8.927,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.706, 1.0, 0.127, 0.101, 0.197, 0.427, 0.304, 0.222, 0.231, 0.255, 0.306, 0.059]","[47.635, 29.9, -20.811, -17.176, 12.917, -18.747, 9.669, -19.908, -18.557, 18.133, -25.438, -13.609]"
0,173.03424,0.12907,0.905,-16.954,0.03766,-2.167,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.877, 1.0, 0.298, 0.25, 0.279, 0.258, 0.305, 0.302, 0.448, 0.457, 0.619, 0.092]","[51.98, 76.678, -53.942, 24.351, 4.26, -21.775, 8.057, 23.51, -23.671, 25.105, 1.224, 4.624]"
0,173.16331,0.17252,0.308,-12.739,0.05031,-7.908,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.348, 1.0, 0.207, 0.072, 0.059, 0.101, 0.097, 0.134, 0.103, 0.126, 0.13, 0.021]","[48.203, -1.354, -38.459, -6.665, 43.927, -31.449, -0.446, 1.209, -40.368, 30.503, -24.164, 1.586]"
0,173.33583,0.10612,0.365,-14.604,0.01088,-10.073,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.277, 0.223, 1.0, 0.294, 0.214, 0.339, 0.297, 0.306, 0.285, 0.31, 0.26, 0.022]","[46.762, -19.491, -57.102, -16.086, 64.181, -72.955, -19.983, -5.207, -19.686, -10.507, -0.133, 16.373]"
0,173.44196,0.13519,0.399,-15.825,0.0429,-10.444,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.75, 1.0, 0.134, 0.099, 0.119, 0.132, 0.184, 0.175, 0.239, 0.289, 0.381, 0.055]","[45.413, 10.321, -45.309, -4.29, 41.972, -19.972, -3.716, 1.468, 5.249, -27.613, -17.21, 0.274]"
0,173.57713,0.30603,0.969,-19.256,0.04207,-4.561,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.244, 0.296, 1.0, 0.569, 0.186, 0.25, 0.111, 0.065, 0.041, 0.049, 0.057, 0.183]","[50.323, 12.722, -8.595, -29.164, 36.978, 19.449, 37.002, 4.91, 3.926, 9.448, 8.397, -19.763]"
0,173.88316,0.13846,0.724,-11.419,0.01366,-1.737,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.285, 0.423, 1.0, 0.535, 0.43, 0.419, 0.25, 0.191, 0.032, 0.099, 0.114, 0.094]","[51.463, -24.236, -1.839, 39.526, 31.535, -88.178, -9.084, -16.346, 7.117, 0.559, 10.813, -10.499]"
0,174.02164,0.11093,0.721,-13.631,0.00854,-3.763,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.233, 0.18, 0.485, 0.255, 0.354, 1.0, 0.485, 0.084, 0.072, 0.119, 0.121, 0.214]","[51.337, -14.899, 4.726, 13.11, 15.264, -84.298, -2.995, -0.797, -29.078, -7.515, -6.474, 9.265]"
0,174.13255,0.16132,0.751,-11.803,0.03002,-1.87,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.886, 1.0, 0.396, 0.282, 0.491, 0.5, 0.611, 0.586, 0.682, 0.671, 0.747, 0.056]","[52.341, 2.764, -25.123, 46.171, 20.676, -40.585, 7.756, -18.353, -15.096, 9.304, -3.755, -17.966]"
0,174.29388,0.12812,0.651,-14.133,0.01458,-4.07,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.337, 0.286, 1.0, 0.453, 0.329, 0.301, 0.415, 0.37, 0.46, 0.499, 0.409, 0.122]","[50.43, -8.467, -15.986, 21.347, 35.556, -75.043, -20.027, -19.88, -2.073, 4.009, -5.78, -17.429]"
0,174.422,0.14068,0.767,-13.559,0.01931,-2.744,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.766, 0.293, 1.0, 0.193, 0.084, 0.239, 0.079, 0.053, 0.032, 0.148, 0.074, 0.299]","[50.378, -33.756, -39.646, 53.388, 17.863, -64.574, -27.192, -6.281, -20.918, -6.057, 5.437, -0.293]"
0,174.56268,0.12707,0.786,-15.167,0.01636,-4.142,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.949, 0.25, 1.0, 0.296, 0.131, 0.094, 0.076, 0.048, 0.048, 0.08, 0.138, 0.346]","[48.379, 3.61, -58.85, 50.075, 2.867, -67.409, -26.222, 2.95, -13.676, -13.274, 14.127, -1.082]"
0,174.68974,0.25447,0.901,-17.61,0.0237,-5.431,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.323, 0.361, 0.335, 0.124, 0.163, 1.0, 0.224, 0.04, 0.034, 0.229, 0.064, 0.205]","[50.656, 55.54, -62.935, -23.79, 26.5, -40.012, -17.583, 32.041, -1.612, 1.678, 25.084, -13.388]"
0,174.94421,0.16444,0.58,-12.319,0.03668,-5.235,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.38, 0.524, 0.627, 0.499, 0.33, 1.0, 0.244, 0.149, 0.179, 0.349, 0.195, 0.104]","[50.35, 49.364, -54.803, -12.468, 47.636, -14.881, -9.763, 13.333, -14.872, 19.471, -17.335, 7.332]"
0,175.10866,0.11977,0.506,-13.556,0.01,-6.268,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.646, 1.0, 0.323, 0.253, 0.276, 0.852, 0.198, 0.093, 0.133, 0.159, 0.225, 0.145]","[50.929, 9.808, 17.523, -6.287, 39.396, -63.935, 6.794, 12.515, -22.645, -6.56, -4.532, 5.686]"
0,175.22844,0.14658,0.537,-11.599,0.02586,-3.614,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.9, 1.0, 0.345, 0.318, 0.486, 0.499, 0.562, 0.564, 0.625, 0.626, 0.717, 0.049]","[50.06, 39.955, -54.227, 43.329, -3.802, -46.195, -5.216, 28.282, -16.248, -2.538, 9.971, -7.727]"
0,175.37502,0.40526,0.838,-16.62,0.02253,-4.819,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.227, 0.168, 0.228, 0.217, 0.439, 1.0, 0.307, 0.172, 0.118, 0.087, 0.061, 0.131]","[49.776, 10.769, 5.69, 41.204, 13.182, -34.901, -22.605, 47.251, -20.487, 12.343, 13.021, -1.688]"
0,175.78027,0.14689,0.866,-18.772,0.02016,-6.108,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.918, 1.0, 0.338, 0.281, 0.452, 0.602, 0.63, 0.609, 0.704, 0.71, 0.741, 0.032]","[47.437, -68.157, -33.093, 45.344, -37.98, -66.144, 2.194, 4.385, -16.675, 7.733, 13.181, -9.72]"
0,175.92717,0.24816,0.69,-17.409,0.00855,-7.92,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.477, 0.139, 0.288, 0.294, 0.176, 1.0, 0.202, 0.144, 0.066, 0.228, 0.155, 0.427]","[45.452, -46.561, 6.343, 46.884, -0.027, -82.777, -22.117, 7.382, -19.022, -2.45, -3.733, -14.463]"
0,176.17532,0.15143,1.0,-24.145,0.03626,-5.721,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.217, 0.108, 0.092, 0.1, 0.414, 1.0, 0.156, 0.081, 0.068, 0.072, 0.058, 0.139]","[47.295, -63.115, 44.367, 14.271, 6.561, 49.637, 22.442, 12.682, -25.816, 21.983, 31.819, -0.836]"
0,176.32677,0.27147,0.813,-16.636,0.02333,-3.743,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.986, 0.646, 0.368, 0.485, 0.78, 0.315, 0.205, 0.126, 0.15, 0.104, 0.585]","[49.065, -3.55, -34.325, 79.005, -13.074, -62.677, -3.442, -20.011, -18.926, -14.226, -3.807, -9.268]"
0,176.59824,0.14304,0.886,-22.481,0.0271,-7.292,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.275, 0.072, 0.059, 0.11, 0.212, 0.166, 0.169, 0.17, 0.175, 0.135, 0.297]","[46.347, -79.943, 1.102, 65.032, 0.937, -36.858, 11.869, -13.378, -16.368, 36.004, 11.672, -15.99]"
0,176.74127,0.13184,0.75,-19.631,0.01178,-7.237,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.284, 0.074, 0.024, 0.059, 0.039, 0.082, 0.364, 0.096, 0.12, 0.049, 0.429]","[46.677, -59.667, 11.47, 49.467, -14.834, -55.696, 8.092, -37.548, -35.793, 23.472, -2.048, 8.656]"
0,176.87311,0.22467,0.786,-18.396,0.01997,-5.722,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.443, 0.408, 0.223, 0.193, 0.286, 1.0, 0.377, 0.086, 0.064, 0.124, 0.03, 0.251]","[46.827, -50.895, -64.798, 52.347, -2.124, -51.511, -7.328, -21.083, -25.799, 10.897, 19.678, -28.758]"
0,177.09778,0.1898,0.968,-20.216,0.0668,-5.25,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.218, 0.23, 0.191, 0.314, 0.521, 1.0, 0.787, 0.202, 0.135, 0.209, 0.177, 0.245]","[44.581, -88.132, 17.757, -32.944, -23.271, 28.147, 12.4, 12.456, -14.017, -16.857, -51.961, -17.055]"
0,177.28757,0.12463,0.847,-21.433,0.01449,-5.903,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.571, 0.335, 0.057, 0.1, 0.23, 1.0, 0.346, 0.195, 0.237, 0.272, 0.288, 0.148]","[49.361, -62.959, 44.662, 24.734, -1.376, -75.302, -1.9, -8.924, -13.567, 3.647, 0.994, -17.591]"
0,177.4122,0.14553,0.795,-14.813,0.02444,-3.754,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.925, 1.0, 0.264, 0.25, 0.411, 0.42, 0.596, 0.594, 0.759, 0.76, 0.803, 0.051]","[49.886, 13.424, -44.123, 62.943, -7.539, -56.582, 1.986, 2.474, -7.616, -6.859, -7.719, -16.283]"
0,177.55772,0.25551,0.803,-19.43,0.01576,-5.061,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.107, 0.07, 0.068, 0.105, 0.323, 1.0, 0.348, 0.156, 0.037, 0.037, 0.023, 0.04]","[47.595, -74.997, 8.509, 75.352, 2.918, -49.122, -6.151, 4.243, -16.388, 9.767, 9.129, -6.167]"
0,177.81323,0.14413,0.985,-22.183,0.03542,-7.773,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.72, 0.238, 0.201, 0.388, 0.363, 0.32, 0.383, 0.433, 0.448, 0.397, 0.208]","[45.165, -21.174, -0.936, 29.449, 57.486, 29.954, 37.374, -1.942, -1.648, -37.363, 13.554, 2.904]"
0,177.95737,0.14667,0.87,-20.39,0.02406,-5.24,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.925, 1.0, 0.291, 0.228, 0.402, 0.442, 0.579, 0.592, 0.673, 0.672, 0.757, 0.048]","[46.648, -104.028, -30.125, 84.899, -37.13, -51.179, 34.713, -30.651, -8.115, 9.637, 16.982, -1.143]"
0,178.10403,0.13206,0.829,-20.09,0.01769,-8.851,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.545, 0.522, 0.153, 0.164, 0.268, 1.0, 0.173, 0.236, 0.183, 0.19, 0.228, 0.203]","[46.544, -81.113, 9.382, 32.982, -10.839, -38.127, 6.496, -22.098, -19.331, -0.683, 0.81, -7.377]"
0,178.2361,0.11633,0.488,-19.062,0.0209,-11.178,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.157, 0.144, 0.217, 0.127, 0.411, 1.0, 0.559, 0.615, 0.327, 0.333, 0.324, 0.064]","[46.387, 90.751, 7.287, -9.868, 77.95, -42.512, -16.689, 11.447, 5.001, -19.029, 20.629, 10.65]"
0,178.35243,0.15125,0.824,-15.765,0.03952,-4.855,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.167, 0.104, 0.1, 0.137, 0.545, 1.0, 0.174, 0.099, 0.079, 0.068, 0.065, 0.155]","[49.694, 31.699, 20.337, 7.421, 38.055, 7.123, 8.021, 5.275, -33.355, 41.953, -1.874, 11.743]"
0,178.50368,0.15143,0.739,-12.094,0.02692,-3.344,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.924, 1.0, 0.311, 0.281, 0.433, 0.477, 0.593, 0.582, 0.712, 0.706, 0.778, 0.061]","[49.321, 4.857, -52.158, 79.052, -3.796, -40.489, -0.538, 12.922, -7.496, -2.977, -6.165, -3.241]"
0,178.6551,0.12535,0.119,-20.641,0.01712,-15.639,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.5, 0.242, 0.122, 0.314, 0.422, 0.089, 0.123, 0.061, 0.087, 0.325, 0.233]","[41.369, -94.592, -1.581, 26.62, 34.704, -53.433, 24.066, -33.512, -18.579, -0.553, -12.276, 3.683]"
0,178.78046,0.11587,0.986,-22.357,0.01893,-7.007,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.392, 0.054, 0.035, 0.068, 0.208, 0.096, 0.14, 0.054, 0.054, 0.056, 0.34]","[45.78, -104.995, -18.437, 84.153, 0.604, -46.804, 0.047, -24.937, -14.443, 23.268, -1.73, -1.944]"
0,178.89633,0.16476,0.718,-21.46,0.03787,-10.8,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.91, 1.0, 0.33, 0.142, 0.131, 0.108, 0.041, 0.127, 0.046, 0.515, 0.227, 0.331]","[43.877, -94.109, -9.989, -9.595, 10.778, 13.427, 26.33, -23.921, -24.936, -30.768, 13.162, -23.511]"
0,179.0611,0.25542,0.841,-19.213,0.01399,-5.689,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.977, 0.777, 0.601, 1.0, 0.687, 0.392, 0.1, 0.048, 0.041, 0.278, 0.109, 0.577]","[46.115, -35.552, -56.06, 70.237, -9.101, -87.501, -1.38, -9.108, -24.415, 5.061, -11.72, -17.356]"
0,179.31651,0.09592,0.951,-23.331,0.03338,-9.024,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.643, 1.0, 0.164, 0.125, 0.132, 0.269, 0.122, 0.118, 0.151, 0.339, 0.336, 0.034]","[44.848, -120.918, -24.91, 32.839, 8.268, 5.832, 10.709, -14.652, -15.445, -4.031, 11.369, -20.441]"
0,179.41243,0.17565,0.798,-19.749,0.07213,-8.03,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.541, 1.0, 0.107, 0.055, 0.066, 0.249, 0.126, 0.109, 0.148, 0.174, 0.22, 0.045]","[45.354, -93.988, 44.53, -69.947, -12.892, -12.396, 21.381, 25.641, -8.045, -25.852, -13.247, -18.348]"
0,179.58807,0.15166,0.818,-14.297,0.03115,-3.613,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.96, 0.275, 0.233, 0.363, 0.354, 0.577, 0.577, 0.769, 0.767, 0.84, 0.069]","[49.389, 21.31, -52.504, 72.507, -17.852, -47.482, 3.869, 0.438, -13.298, -8.858, -7.904, -9.942]"
0,179.73973,0.27891,0.939,-19.116,0.0206,-4.786,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.077, 0.629, 1.0, 0.254, 0.053, 0.195, 0.046, 0.052, 0.024, 0.046, 0.017, 0.044]","[48.511, -59.309, -0.931, 79.148, -17.593, -44.349, -9.078, 7.442, -17.413, -6.827, -9.28, -11.045]"
0,180.01865,0.11574,0.808,-21.762,0.00966,-10.846,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.849, 0.348, 0.213, 0.194, 0.304, 0.141, 0.121, 0.113, 0.212, 0.077, 0.132]","[44.34, 16.144, -35.485, 28.541, 28.692, -62.905, -16.232, -50.517, -34.008, -12.174, -23.362, -11.197]"
0,180.13438,0.15224,0.944,-20.797,0.0307,-4.506,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.898, 0.421, 0.55, 0.362, 0.65, 0.793, 0.921, 0.89, 0.972, 1.0, 0.98, 0.076]","[45.948, -96.261, -44.895, 66.516, -27.313, 23.352, 3.589, -17.546, -19.421, 15.447, 36.804, -19.453]"
0,180.28662,0.24381,0.841,-20.439,0.01321,-7.671,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.179, 0.149, 0.155, 0.198, 0.607, 1.0, 0.117, 0.047, 0.031, 0.053, 0.026, 0.106]","[45.562, -56.148, -10.935, 52.308, -10.148, -57.589, -11.443, 2.827, -17.791, 5.482, 1.892, -26.704]"
0,180.53043,0.14939,1.0,-25.394,0.04618,-5.756,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.352, 0.135, 0.121, 0.208, 0.411, 1.0, 0.266, 0.118, 0.126, 0.146, 0.096, 0.151]","[45.465, -66.303, 45.796, 3.904, 6.794, 74.921, 33.397, -14.631, -26.303, 3.207, -16.653, -1.702]"
0,180.67982,0.15156,0.937,-17.19,0.03244,-3.016,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.956, 1.0, 0.293, 0.271, 0.396, 0.424, 0.564, 0.556, 0.696, 0.694, 0.759, 0.064]","[49.667, 15.599, -64.191, 66.34, -15.65, -32.341, -10.01, 10.855, -8.966, -9.979, -4.609, -15.601]"
0,180.83138,0.13311,0.182,-20.218,0.01438,-13.309,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.944, 1.0, 0.584, 0.565, 0.665, 0.687, 0.435, 0.501, 0.43, 0.374, 0.422, 0.693]","[42.59, -54.633, 13.84, 36.563, 1.301, -55.618, -1.175, -11.939, -20.218, 5.22, -4.447, -16.051]"
0,180.9645,0.10816,0.932,-23.208,0.02228,-7.779,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.525, 0.17, 0.07, 0.092, 0.243, 0.149, 0.188, 0.102, 0.124, 0.104, 0.428]","[46.9, -81.445, 6.676, 54.638, -4.764, -36.643, 0.34, -31.899, -30.736, 41.495, 2.406, -14.134]"
0,181.07265,0.16472,0.731,-18.17,0.04449,-7.029,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.176, 0.093, 0.021, 0.034, 0.046, 0.03, 0.297, 0.034, 0.033, 0.015, 0.199]","[46.548, -59.523, 10.727, 15.182, -10.201, 19.344, 20.806, -17.062, -13.684, -37.175, -7.593, -0.849]"
0,181.23737,0.14272,0.762,-17.11,0.01823,-6.082,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.768, 1.0, 0.197, 0.176, 0.269, 0.287, 0.371, 0.383, 0.461, 0.495, 0.508, 0.015]","[46.543, -50.511, -69.874, 51.025, -2.234, -62.197, -1.155, -34.815, -20.979, 3.355, 3.126, -14.967]"
0,181.3801,0.10694,0.241,-20.056,0.02116,-15.26,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.442, 0.644, 0.336, 0.272, 0.493, 0.55, 0.635, 0.636, 0.634, 1.0, 0.513, 0.073]","[41.477, -72.092, -23.214, 7.235, 16.415, -45.635, -2.509, -20.169, -26.335, -28.675, -0.719, -34.401]"
0,181.48703,0.16322,1.0,-21.889,0.04387,-4.056,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.235, 1.0, 0.128, 0.074, 0.065, 0.1, 0.051, 0.06, 0.074, 0.227, 0.1, 0.016]","[46.116, -81.761, 10.148, 29.256, 0.424, 70.149, 23.676, 3.496, -10.39, -15.398, -9.616, -14.028]"
0,181.65025,0.12263,0.806,-19.68,0.01626,-7.031,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.457, 0.324, 0.17, 0.148, 0.352, 1.0, 0.436, 0.331, 0.359, 0.423, 0.35, 0.064]","[49.102, -73.199, 46.62, 17.926, 3.464, -55.308, 5.603, -0.305, -18.801, 1.147, 8.084, -20.004]"
0,181.77287,0.15111,0.734,-14.372,0.02841,-4.199,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.886, 1.0, 0.303, 0.271, 0.368, 0.364, 0.45, 0.448, 0.556, 0.568, 0.659, 0.039]","[49.345, 18.346, -55.615, 59.698, -12.325, -47.988, 0.486, -3.686, -14.069, -3.92, -13.673, -6.625]"
0,181.924,0.27061,0.797,-19.527,0.01773,-6.271,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.128, 0.68, 1.0, 0.473, 0.105, 0.191, 0.041, 0.077, 0.021, 0.046, 0.024, 0.1]","[46.841, -63.256, 6.244, 77.99, -15.691, -50.282, 6.749, -3.106, -29.424, 17.538, -5.943, 3.737]"
0,182.1946,0.12857,0.998,-23.032,0.01871,-8.276,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.601, 1.0, 0.08, 0.045, 0.081, 0.113, 0.104, 0.1, 0.131, 0.174, 0.166, 0.017]","[46.011, -12.808, -44.758, 37.729, 27.074, -55.196, 6.307, -37.076, -25.025, -8.095, 1.928, -5.89]"
0,182.32317,0.12322,0.823,-19.37,0.02328,-6.091,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.687, 1.0, 0.154, 0.137, 0.22, 0.265, 0.304, 0.296, 0.359, 0.367, 0.442, 0.023]","[44.861, -102.346, -67.148, 97.535, -37.724, -36.119, 9.14, -38.802, -14.507, 18.218, 16.317, -1.811]"
0,182.4464,0.14957,0.965,-22.869,0.03739,-8.958,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.692, 1.0, 0.132, 0.051, 0.078, 0.285, 0.144, 0.103, 0.241, 0.245, 0.392, 0.036]","[45.517, -78.435, 24.538, -1.734, -6.517, 36.938, 44.419, -7.101, -4.841, -22.256, 12.881, -19.387]"
0,182.59596,0.14522,0.606,-17.495,0.02277,-9.144,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.56, 0.516, 0.487, 0.445, 0.634, 1.0, 0.267, 0.247, 0.038, 0.048, 0.168, 0.312]","[48.078, 55.582, -10.912, -19.067, 63.81, -29.903, -18.961, 8.503, 7.174, -12.641, 22.13, -20.73]"
0,182.74118,0.09927,0.702,-14.014,0.02059,-4.663,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.309, 0.148, 0.124, 0.237, 0.573, 1.0, 0.57, 0.124, 0.118, 0.135, 0.125, 0.217]","[51.487, -3.129, 24.26, 21.847, 22.542, -45.725, -3.259, 2.224, -14.013, 15.69, 5.148, -7.183]"
0,182.84045,0.17351,0.635,-11.061,0.05094,-3.136,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.984, 1.0, 0.268, 0.216, 0.391, 0.448, 0.543, 0.541, 0.69, 0.689, 0.772, 0.102]","[50.777, -8.372, -39.565, 38.2, 17.583, 1.025, 3.039, -5.007, -2.202, -6.32, -35.733, -5.185]"
0,183.01398,0.25556,0.711,-17.648,0.15118,-7.095,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.632, 0.484, 0.282, 0.259, 0.428, 0.164, 0.146, 0.176, 0.248, 0.298, 0.336]","[48.849, -18.499, 52.607, 9.995, -4.326, -3.367, -4.671, -28.337, -24.673, -13.19, -21.67, -18.356]"
0,183.26952,0.15655,0.314,-15.91,0.03354,-10.385,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.151, 0.307, 0.065, 0.038, 0.044, 0.056, 0.474, 0.046, 0.049, 0.087, 0.318]","[44.742, -44.929, -9.0, 23.673, -4.137, -17.784, -12.714, -41.305, -19.477, -11.398, -0.41, -11.037]"
0,183.42609,0.25451,0.883,-20.281,0.01237,-5.934,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.245, 0.243, 0.11, 0.053, 0.168, 1.0, 0.23, 0.051, 0.026, 0.184, 0.058, 0.138]","[46.246, -52.795, -63.698, 46.211, -12.381, -96.496, -12.609, -26.256, -25.026, 5.87, -11.896, -17.077]"
0,183.68059,0.15279,0.963,-22.285,0.03172,-7.477,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.289, 0.444, 0.249, 0.244, 0.273, 1.0, 0.206, 0.101, 0.132, 0.284, 0.14, 0.079]","[45.354, -107.513, -17.46, 53.651, -4.513, 26.288, 13.391, -8.379, -10.29, -14.788, 14.397, -14.731]"
0,183.83337,0.13234,0.856,-21.062,0.01621,-7.591,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.667, 1.0, 0.141, 0.175, 0.325, 0.899, 0.175, 0.096, 0.13, 0.15, 0.251, 0.092]","[47.875, -68.029, 39.717, 20.654, 3.591, -59.558, 5.904, -0.112, -21.034, 6.347, 15.056, -11.976]"
0,183.96571,0.14512,0.834,-16.378,0.01553,-3.68,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.92, 1.0, 0.386, 0.385, 0.56, 0.57, 0.605, 0.603, 0.67, 0.673, 0.765, 0.032]","[48.778, 23.246, -55.085, 66.461, -19.508, -80.04, -2.266, 0.893, -11.606, -12.468, -2.33, -7.278]"
0,184.11084,0.2727,0.941,-20.851,0.01341,-4.58,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.134, 0.094, 0.096, 0.138, 0.336, 1.0, 0.287, 0.136, 0.039, 0.038, 0.025, 0.038]","[48.692, -46.187, 10.765, 73.63, -11.523, -65.668, -22.33, 5.427, -29.505, 7.835, -22.781, -1.493]"
0,184.38354,0.12086,0.759,-20.923,0.0087,-11.246,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.413, 0.146, 0.194, 0.375, 0.46, 0.3, 0.322, 0.225, 0.241, 0.346, 0.087]","[44.102, 8.877, -21.158, 31.412, 37.004, -57.896, -16.785, -53.683, -29.863, 0.199, -35.82, -17.566]"
0,184.5044,0.09891,0.9,-22.075,0.02293,-5.607,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.855, 1.0, 0.173, 0.137, 0.273, 0.329, 0.454, 0.448, 0.584, 0.589, 0.65, 0.071]","[46.305, -94.654, -43.008, 85.084, -51.656, -54.301, 22.078, -11.688, -26.112, 5.417, 11.509, 4.837]"
0,184.60332,0.29646,0.849,-20.931,0.06183,-8.727,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.357, 0.131, 0.231, 0.342, 0.308, 1.0, 0.245, 0.137, 0.038, 0.145, 0.095, 0.275]","[42.955, -75.7, 16.792, -25.33, -9.744, 8.571, -0.038, 32.091, -14.137, -26.584, -16.111, -10.07]"
0,184.89977,0.15143,1.0,-22.764,0.04025,-5.675,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.255, 0.115, 0.082, 0.095, 0.461, 1.0, 0.176, 0.087, 0.078, 0.087, 0.066, 0.136]","[47.041, -60.582, 53.284, 13.332, 11.948, 55.439, 26.68, 6.928, -25.512, 19.486, 16.192, -2.138]"
